idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
37,20/03/1987,Santa Catarina,8151.73,Ensino Médio,1,Solteiro,Indústria
18,04/07/2005,Rondônia,2076.2,Ensino Fundamental,1,Divorciado,Indústria
19,09/01/2005,Alagoas,5287.71,Ensino Médio,0,Divorciado,Saúde
52,24/04/1971,Goiás,8805.13,Ensino Médio,1,Casado,Saúde
26,05/10/1997,Tocantins,4174.39,Ensino Fundamental,0,Divorciado,Saúde
34,26/04/1989,Bahia,9274.05,Pós-graduação,0,Casado,Educação
18,15/08/2005,Tocantins,3508.68,Ensino Fundamental,1,Casado,Educação
52,07/11/1971,Rio de Janeiro,13701.41,Ensino Superior,0,Casado,Indústria
23,26/07/2000,São Paulo,2549.28,Ensino Fundamental,3,Casado,Indústria
26,18/07/1997,Pará,2945.43,Ensino Médio,0,Casado,Indústria
60,28/09/1963,Pará,5092.73,Ensino Fundamental,1,Divorciado,Indústria
59,26/11/1964,Acre,3341.29,Ensino Fundamental,0,Casado,Saúde
47,23/07/1976,Mato Grosso do Sul,13135.36,Ensino Superior,1,Casado,Tecnologia
62,02/01/1962,Mato Grosso,4835.73,Ensino Médio,1,Solteiro,Indústria
35,14/10/1988,Minas Gerais,7989.85,Ensino Médio,1,Casado,Tecnologia
18,04/07/2005,Maranhão,4940.73,Ensino Superior,3,Casado,Tecnologia
26,12/09/1997,Pernambuco,3671.96,Ensino Médio,0,Casado,Tecnologia
56,11/06/1967,Piauí,8764.58,Ensino Médio,0,Casado,Tecnologia
30,23/12/1993,Espírito Santo,8668.31,Ensino Superior,1,Solteiro,Tecnologia
26,02/07/1997,Sergipe,4339.54,Ensino Fundamental,2,Casado,Saúde
48,30/07/1975,São Paulo,2806.27,Ensino Fundamental,0,Casado,Educação
30,28/03/1994,Minas Gerais,10074.69,Ensino Médio,2,Casado,Tecnologia
33,15/03/1991,Paraná,3999.99,Ensino Fundamental,1,Casado,Indústria
54,30/06/1969,Amapá,6121.8,Ensino Fundamental,0,Casado,Tecnologia
39,12/12/1984,Paraná,7204.13,Ensino Médio,0,Solteiro,Comércio
52,08/06/1971,Pernambuco,9110.57,Ensino Superior,0,Casado,Tecnologia
22,04/12/2001,Paraná,5137.82,Ensino Médio,1,Casado,Tecnologia
65,08/01/1959,Santa Catarina,4321.0,Ensino Médio,1,Casado,Indústria
40,16/12/1983,Acre,4000.99,Ensino Fundamental,1,Casado,Saúde
18,06/03/2006,Mato Grosso do Sul,2022.62,Ensino Médio,0,Casado,Educação
23,23/06/2000,Pernambuco,3869.15,Ensino Médio,1,Casado,Saúde
38,17/10/1985,Paraíba,8668.58,Ensino Médio,0,Solteiro,Indústria
21,30/06/2002,Acre,5012.51,Ensino Médio,0,Casado,Educação
75,25/05/1948,Piauí,3667.9,Ensino Fundamental,4,Solteiro,Comércio
48,30/01/1976,Distrito Federal,8502.29,Ensino Médio,0,Casado,Comércio
29,28/11/1994,Minas Gerais,11502.14,Ensino Superior,0,Casado,Indústria
26,02/09/1997,Piauí,5119.27,Ensino Fundamental,1,Viúvo,Tecnologia
18,12/09/2005,Bahia,6885.54,Ensino Médio,0,Casado,Saúde
46,28/04/1977,Goiás,12562.45,Pós-graduação,2,Casado,Educação
38,11/01/1986,Goiás,6906.75,Ensino Superior,2,Solteiro,Tecnologia
48,06/12/1975,Maranhão,14216.74,Ensino Médio,0,Casado,Tecnologia
25,17/03/1999,Ceará,3337.23,Ensino Médio,2,Solteiro,Comércio
19,23/12/2004,Minas Gerais,3499.92,Ensino Médio,1,Casado,Comércio
21,26/04/2002,Sergipe,5527.38,Ensino Médio,2,Solteiro,Educação
30,18/02/1994,Bahia,4866.35,Ensino Médio,1,Casado,Indústria
23,21/10/2000,Mato Grosso do Sul,10742.19,Pós-graduação,1,Casado,Indústria
49,16/08/1974,Minas Gerais,10234.29,Ensino Superior,1,Casado,Educação
25,25/11/1998,Rio Grande do Norte,5701.94,Ensino Médio,2,Solteiro,Indústria
36,02/04/1988,Mato Grosso do Sul,4826.07,Ensino Médio,1,Solteiro,Saúde
28,10/05/1995,Rio Grande do Norte,3256.86,Ensino Médio,1,Solteiro,Educação
23,13/02/2001,Roraima,3641.0,Ensino Fundamental,1,Casado,Tecnologia
18,27/08/2005,Roraima,2153.78,Ensino Fundamental,0,Casado,Comércio
28,27/06/1995,Ceará,9628.88,Ensino Superior,2,Solteiro,Indústria
49,03/09/1974,Rio Grande do Norte,4790.58,Ensino Médio,1,Solteiro,Saúde
25,27/12/1998,Acre,3207.24,Ensino Médio,1,Casado,Comércio
36,15/04/1987,São Paulo,5189.73,Ensino Médio,0,Casado,Comércio
72,19/12/1951,Paraná,4893.46,Ensino Médio,0,Casado,Comércio
20,01/08/2003,Paraná,1593.98,Ensino Fundamental,0,Solteiro,Indústria
38,25/08/1985,Rio de Janeiro,4288.64,Ensino Médio,1,Casado,Comércio
49,07/08/1974,Rondônia,15262.11,Ensino Superior,1,Casado,Saúde
36,13/07/1987,Rio de Janeiro,5197.72,Ensino Médio,1,Casado,Educação
62,24/03/1962,Alagoas,3910.55,Ensino Médio,0,Casado,Indústria
32,13/11/1991,Rio Grande do Sul,3754.21,Ensino Médio,0,Solteiro,Educação
33,12/02/1991,Alagoas,3716.87,Ensino Médio,1,Casado,Indústria
32,30/05/1991,Bahia,12840.12,Ensino Superior,0,Casado,Saúde
49,27/07/1974,Tocantins,10803.29,Ensino Médio,3,Casado,Comércio
25,16/09/1998,Santa Catarina,2693.02,Ensino Fundamental,0,Casado,Comércio
27,29/05/1996,Maranhão,4229.28,Ensino Fundamental,0,Casado,Indústria
39,09/02/1985,Ceará,3654.93,Ensino Médio,0,Casado,Comércio
33,23/02/1991,Pernambuco,2674.69,Ensino Médio,0,Casado,Educação
47,04/12/1976,Pará,7989.43,Ensino Médio,1,Solteiro,Comércio
48,06/11/1975,Goiás,9967.74,Ensino Superior,0,Casado,Indústria
21,27/01/2003,Maranhão,6138.26,Ensino Médio,1,Solteiro,Indústria
49,09/09/1974,Pará,7413.31,Ensino Fundamental,2,Casado,Tecnologia
48,26/05/1975,Alagoas,11604.06,Ensino Médio,0,Solteiro,Saúde
50,17/01/1974,Rio de Janeiro,4788.43,Ensino Médio,1,Casado,Saúde
65,27/10/1958,Minas Gerais,12540.52,Ensino Médio,0,Solteiro,Comércio
29,30/06/1994,Paraná,4297.13,Ensino Médio,2,Casado,Saúde
29,17/04/1994,Piauí,3352.82,Ensino Fundamental,1,Viúvo,Educação
51,09/02/1973,Paraná,4882.75,Ensino Fundamental,0,Casado,Indústria
46,07/03/1978,Minas Gerais,8251.34,Ensino Superior,0,Casado,Tecnologia
29,01/02/1995,Ceará,7278.56,Ensino Superior,3,Casado,Comércio
38,24/08/1985,Rondônia,3455.3,Ensino Fundamental,3,Solteiro,Tecnologia
35,06/02/1989,Roraima,3678.59,Ensino Médio,1,Casado,Tecnologia
32,05/04/1992,Rio de Janeiro,3754.96,Ensino Médio,4,Casado,Comércio
39,18/01/1985,Santa Catarina,6953.89,Ensino Superior,1,Casado,Comércio
48,30/11/1975,Pernambuco,7328.92,Ensino Médio,0,Casado,Comércio
31,31/12/1992,Rio Grande do Sul,7582.31,Ensino Médio,0,Casado,Tecnologia
25,04/02/1999,Paraíba,9759.64,Pós-graduação,5,Divorciado,Educação
26,03/06/1997,Sergipe,5692.69,Ensino Médio,0,Casado,Indústria
52,17/08/1971,Rio de Janeiro,6469.52,Ensino Superior,1,Casado,Saúde
41,10/08/1982,Alagoas,5540.82,Ensino Superior,1,Casado,Educação
54,25/02/1970,Paraíba,8623.38,Pós-graduação,3,Casado,Educação
29,20/03/1995,Goiás,7523.2,Ensino Médio,0,Casado,Indústria
41,04/02/1983,Roraima,8590.19,Pós-graduação,0,Casado,Educação
44,03/05/1979,Amazonas,13545.32,Ensino Superior,3,Casado,Saúde
23,30/10/2000,Espírito Santo,3539.58,Ensino Médio,0,Solteiro,Saúde
34,21/10/1989,Ceará,4893.23,Ensino Médio,0,Casado,Saúde
24,20/08/1999,Rio de Janeiro,1491.83,Ensino Fundamental,0,Divorciado,Educação
28,26/01/1996,Ceará,6863.17,Ensino Médio,0,Solteiro,Saúde
34,26/08/1989,Paraná,10830.43,Ensino Superior,2,Solteiro,Saúde
25,07/06/1998,Roraima,5969.57,Ensino Médio,2,Casado,Tecnologia
42,04/09/1981,Acre,10490.12,Ensino Superior,1,Solteiro,Educação
60,12/06/1963,Rondônia,5257.68,Ensino Fundamental,0,Casado,Educação
39,16/08/1984,Mato Grosso do Sul,7299.26,Ensino Superior,0,Casado,Educação
37,22/11/1986,Santa Catarina,6535.29,Ensino Fundamental,1,Solteiro,Saúde
25,04/07/1998,Rondônia,4838.0,Ensino Médio,1,Casado,Saúde
28,09/07/1995,Santa Catarina,7248.36,Ensino Médio,0,Solteiro,Indústria
64,28/05/1959,Rio de Janeiro,3291.49,Ensino Médio,2,Casado,Indústria
44,25/01/1980,São Paulo,10227.08,Ensino Médio,1,Casado,Tecnologia
62,16/09/1961,Paraná,13287.37,Pós-graduação,0,Casado,Indústria
46,12/07/1977,Piauí,15483.55,Ensino Superior,1,Casado,Saúde
34,04/02/1990,Espírito Santo,7857.18,Ensino Médio,1,Casado,Saúde
26,03/09/1997,Goiás,7321.21,Ensino Médio,1,Casado,Saúde
27,14/07/1996,Amazonas,6041.98,Ensino Médio,1,Solteiro,Educação
44,22/11/1979,Minas Gerais,10109.17,Ensino Médio,2,Casado,Tecnologia
25,26/09/1998,Rondônia,6948.74,Ensino Médio,0,Casado,Indústria
50,29/03/1974,Amazonas,9386.06,Ensino Médio,4,Casado,Indústria
25,08/08/1998,Maranhão,5286.44,Ensino Fundamental,0,Solteiro,Tecnologia
46,16/01/1978,Acre,16940.69,Pós-graduação,0,Solteiro,Saúde
54,04/08/1969,Mato Grosso do Sul,4687.37,Ensino Fundamental,2,Solteiro,Comércio
45,13/04/1978,Distrito Federal,10004.73,Ensino Médio,0,Solteiro,Saúde
60,13/01/1964,Piauí,10661.56,Ensino Médio,3,Casado,Indústria
58,03/11/1965,Santa Catarina,6385.73,Ensino Médio,1,Casado,Educação
35,14/07/1988,Pernambuco,11435.45,Ensino Superior,4,Casado,Indústria
30,20/08/1993,Tocantins,9600.17,Ensino Superior,0,Divorciado,Saúde
43,01/09/1980,Rio Grande do Sul,7979.84,Ensino Superior,1,Solteiro,Indústria
24,05/04/2000,Mato Grosso,5317.58,Ensino Médio,1,Casado,Saúde
18,20/10/2005,Rio de Janeiro,4743.58,Ensino Médio,2,Casado,Educação
25,14/03/1999,Paraná,5581.28,Ensino Médio,1,Divorciado,Indústria
44,21/01/1980,Rio de Janeiro,5746.66,Ensino Médio,0,Casado,Saúde
44,06/04/1980,Espírito Santo,7736.64,Ensino Médio,1,Casado,Saúde
35,23/11/1988,Piauí,3791.41,Ensino Médio,0,Casado,Saúde
55,18/10/1968,Sergipe,5192.3,Ensino Médio,2,Solteiro,Indústria
22,22/02/2002,Pernambuco,6501.88,Ensino Superior,0,Viúvo,Comércio
35,10/11/1988,Mato Grosso do Sul,12066.95,Ensino Superior,0,Casado,Indústria
37,03/01/1987,Paraná,13802.66,Ensino Superior,1,Casado,Tecnologia
25,01/01/1999,Amazonas,6515.26,Ensino Médio,1,Casado,Comércio
26,30/04/1997,Piauí,2591.84,Ensino Médio,0,Casado,Educação
18,08/09/2005,Alagoas,3859.28,Ensino Superior,1,Casado,Educação
22,04/06/2001,Tocantins,11901.06,Ensino Superior,2,Solteiro,Tecnologia
85,28/08/1938,Alagoas,13615.5,Ensino Superior,0,Viúvo,Comércio
58,09/08/1965,Rio Grande do Norte,3081.07,Ensino Fundamental,2,Casado,Comércio
45,14/07/1978,Santa Catarina,4646.75,Ensino Fundamental,2,Casado,Comércio
24,15/08/1999,Ceará,10996.09,Pós-graduação,0,Casado,Indústria
41,31/10/1982,Rio de Janeiro,4720.34,Ensino Fundamental,2,Casado,Comércio
24,12/01/2000,Pernambuco,4747.65,Ensino Médio,1,Solteiro,Tecnologia
50,21/03/1974,Rondônia,6553.79,Ensino Fundamental,3,Solteiro,Comércio
59,05/05/1964,Pará,3514.22,Ensino Médio,3,Divorciado,Saúde
21,13/08/2002,Bahia,4334.67,Ensino Médio,0,Solteiro,Educação
56,15/08/1967,Paraná,7259.31,Ensino Médio,3,Casado,Comércio
29,09/09/1994,Ceará,4381.56,Ensino Fundamental,1,Divorciado,Tecnologia
21,01/04/2003,Amapá,6797.07,Ensino Médio,0,Solteiro,Saúde
40,06/09/1983,São Paulo,10084.1,Ensino Médio,1,Solteiro,Tecnologia
24,27/11/1999,Tocantins,8928.66,Ensino Superior,2,Viúvo,Saúde
43,18/12/1980,Roraima,4780.48,Ensino Médio,0,Solteiro,Comércio
62,05/04/1962,Paraná,10135.49,Ensino Médio,2,Casado,Comércio
50,22/10/1973,Rio Grande do Norte,6300.49,Pós-graduação,0,Casado,Educação
32,12/06/1991,Roraima,4636.64,Ensino Médio,0,Casado,Comércio
37,17/11/1986,Espírito Santo,6677.03,Ensino Médio,1,Casado,Saúde
51,14/11/1972,Ceará,4690.16,Ensino Fundamental,1,Casado,Indústria
24,28/12/1999,Pernambuco,8238.41,Pós-graduação,1,Casado,Comércio
18,30/07/2005,Rio Grande do Sul,6908.59,Ensino Médio,0,Casado,Saúde
29,17/04/1994,Piauí,4954.5,Ensino Médio,0,Solteiro,Indústria
58,02/05/1965,Amapá,3848.42,Ensino Fundamental,3,Casado,Tecnologia
63,26/07/1960,Rio Grande do Sul,12886.55,Ensino Superior,2,Casado,Saúde
20,14/02/2004,Goiás,6154.59,Ensino Médio,1,Casado,Saúde
35,23/08/1988,Paraná,10152.39,Ensino Superior,2,Solteiro,Comércio
32,18/05/1991,Acre,8106.8,Ensino Superior,3,Casado,Saúde
32,10/04/1992,Goiás,7262.97,Ensino Médio,3,Casado,Saúde
31,31/12/1992,Minas Gerais,7347.76,Ensino Médio,2,Casado,Saúde
45,26/09/1978,Mato Grosso do Sul,9348.86,Ensino Médio,0,Casado,Tecnologia
27,06/06/1996,São Paulo,3242.94,Ensino Médio,1,Casado,Comércio
56,09/07/1967,Sergipe,3965.57,Ensino Médio,2,Solteiro,Indústria
47,15/12/1976,Goiás,13412.65,Ensino Médio,3,Casado,Tecnologia
19,05/07/2004,Amazonas,4513.52,Ensino Médio,1,Casado,Comércio
27,12/02/1997,Maranhão,5935.14,Ensino Médio,0,Casado,Tecnologia
26,16/11/1997,Rio Grande do Sul,5418.78,Ensino Médio,1,Casado,Educação
22,19/05/2001,São Paulo,2901.7,Ensino Fundamental,2,Solteiro,Comércio
60,01/12/1963,Mato Grosso do Sul,9531.09,Ensino Médio,0,Solteiro,Educação
48,29/01/1976,Amapá,5047.0,Ensino Fundamental,0,Viúvo,Educação
49,31/08/1974,Amapá,10719.71,Ensino Médio,1,Solteiro,Tecnologia
43,18/12/1980,Distrito Federal,9203.52,Ensino Superior,0,Solteiro,Indústria
58,08/10/1965,Amapá,7059.86,Ensino Médio,1,Casado,Indústria
20,25/01/2004,Rondônia,3974.59,Ensino Superior,0,Casado,Comércio
33,28/06/1990,Goiás,6993.37,Ensino Médio,0,Casado,Saúde
42,30/05/1981,Paraíba,3591.0,Ensino Médio,1,Casado,Indústria
39,01/02/1985,Espírito Santo,6250.58,Ensino Médio,0,Divorciado,Comércio
33,08/11/1990,Rio Grande do Sul,6086.26,Ensino Fundamental,1,Solteiro,Tecnologia
36,10/09/1987,Minas Gerais,8717.29,Ensino Médio,0,Casado,Indústria
26,22/09/1997,Espírito Santo,1511.08,Ensino Fundamental,2,Casado,Educação
46,31/08/1977,Maranhão,3338.37,Ensino Fundamental,0,Casado,Indústria
53,13/11/1970,Amazonas,5528.23,Ensino Médio,1,Solteiro,Educação
36,09/01/1988,Distrito Federal,7552.98,Ensino Médio,1,Solteiro,Comércio
44,28/08/1979,Sergipe,9187.35,Ensino Médio,5,Casado,Educação
20,15/04/2003,Roraima,4337.28,Ensino Superior,1,Casado,Educação
32,20/08/1991,Amazonas,5107.99,Ensino Médio,0,Viúvo,Saúde
50,20/05/1973,Tocantins,8106.63,Ensino Médio,1,Solteiro,Saúde
25,22/10/1998,Amapá,5923.7,Ensino Médio,3,Solteiro,Educação
43,26/10/1980,Ceará,4376.41,Ensino Fundamental,2,Casado,Comércio
27,13/11/1996,Pernambuco,7439.84,Ensino Médio,1,Solteiro,Indústria
43,02/11/1980,São Paulo,3591.0,Ensino Médio,0,Solteiro,Comércio
49,15/09/1974,Acre,4155.14,Ensino Fundamental,2,Solteiro,Educação
30,22/11/1993,Pernambuco,7805.13,Ensino Superior,2,Casado,Indústria
57,26/02/1967,Ceará,5935.98,Ensino Médio,0,Solteiro,Indústria
27,28/10/1996,Piauí,8449.75,Ensino Médio,1,Casado,Tecnologia
41,04/09/1982,Rio Grande do Sul,11328.64,Ensino Superior,1,Casado,Indústria
43,06/06/1980,Rondônia,5936.35,Ensino Médio,2,Solteiro,Indústria
38,28/12/1985,Amapá,3616.01,Ensino Médio,1,Solteiro,Tecnologia
21,26/11/2002,Roraima,5854.62,Ensino Médio,1,Solteiro,Educação
30,29/10/1993,Paraná,6408.27,Ensino Superior,0,Casado,Comércio
34,03/02/1990,São Paulo,7996.91,Ensino Médio,0,Casado,Educação
58,17/02/1966,Acre,15518.31,Ensino Superior,4,Casado,Saúde
30,30/04/1993,Bahia,3524.99,Ensino Médio,0,Casado,Tecnologia
19,24/10/2004,Mato Grosso do Sul,11417.42,Ensino Superior,3,Divorciado,Tecnologia
47,20/12/1976,Roraima,8201.19,Ensino Superior,0,Casado,Comércio
26,05/03/1998,Piauí,10431.03,Ensino Superior,1,Divorciado,Saúde
19,26/02/2005,Roraima,6552.19,Ensino Médio,2,Solteiro,Tecnologia
30,07/12/1993,Goiás,5113.85,Ensino Superior,1,Divorciado,Indústria
44,18/07/1979,Ceará,8056.6,Ensino Médio,1,Casado,Comércio
52,23/01/1972,Pará,11859.27,Ensino Médio,1,Solteiro,Saúde
36,11/01/1988,Pará,4656.28,Ensino Médio,0,Casado,Tecnologia
35,20/04/1988,Tocantins,5744.24,Ensino Superior,2,Casado,Indústria
27,14/07/1996,Piauí,7239.89,Ensino Superior,0,Casado,Saúde
64,22/04/1959,Distrito Federal,3955.03,Ensino Médio,1,Casado,Indústria
22,09/03/2002,Pará,9647.54,Ensino Superior,0,Divorciado,Indústria
55,17/03/1969,Distrito Federal,11629.56,Ensino Médio,1,Casado,Saúde
50,27/04/1973,Pará,18889.19,Pós-graduação,3,Viúvo,Tecnologia
52,29/04/1971,Espírito Santo,7176.09,Ensino Médio,0,Casado,Educação
37,21/06/1986,Paraná,3544.52,Ensino Fundamental,1,Casado,Comércio
47,04/04/1977,Bahia,4068.48,Ensino Médio,1,Solteiro,Educação
41,07/02/1983,Paraná,9314.75,Ensino Superior,3,Casado,Saúde
28,21/07/1995,Distrito Federal,5082.91,Ensino Médio,1,Divorciado,Comércio
43,27/02/1981,Tocantins,6714.87,Ensino Médio,0,Casado,Comércio
46,27/03/1978,Paraná,7886.92,Ensino Médio,2,Casado,Indústria
60,17/08/1963,Sergipe,5906.51,Ensino Fundamental,1,Casado,Saúde
39,01/06/1984,Paraíba,2865.3,Ensino Médio,3,Casado,Comércio
33,29/09/1990,Paraná,6304.69,Ensino Superior,0,Solteiro,Tecnologia
24,22/04/1999,Amazonas,4537.66,Ensino Médio,0,Casado,Saúde
18,16/06/2005,Mato Grosso,3883.86,Ensino Fundamental,0,Solteiro,Tecnologia
28,06/09/1995,Sergipe,7067.25,Ensino Médio,2,Casado,Comércio
38,15/09/1985,Amazonas,6115.49,Ensino Superior,0,Casado,Comércio
31,22/08/1992,Sergipe,4868.56,Ensino Médio,1,Casado,Saúde
68,30/03/1956,Amazonas,1997.45,Ensino Fundamental,2,Solteiro,Comércio
46,02/11/1977,São Paulo,5095.04,Ensino Superior,0,Casado,Comércio
20,21/06/2003,Amapá,4409.94,Ensino Médio,3,Casado,Comércio
90,03/04/1934,Rio Grande do Sul,7001.64,Ensino Médio,0,Solteiro,Tecnologia
53,11/11/1970,Rio Grande do Sul,4850.08,Ensino Médio,1,Casado,Indústria
23,27/12/2000,Mato Grosso,3301.15,Ensino Médio,1,Casado,Indústria
37,14/10/1986,Rio de Janeiro,1922.5,Ensino Fundamental,0,Casado,Educação
22,02/03/2002,Amapá,2474.31,Ensino Médio,0,Casado,Comércio
41,20/01/1983,Goiás,5383.61,Ensino Médio,3,Casado,Comércio
54,31/03/1970,Amapá,7545.33,Ensino Médio,1,Casado,Tecnologia
46,11/11/1977,Mato Grosso do Sul,20840.23,Ensino Superior,0,Solteiro,Tecnologia
57,25/08/1966,Santa Catarina,4446.01,Ensino Fundamental,3,Casado,Indústria
28,15/04/1995,Alagoas,2493.62,Ensino Fundamental,0,Casado,Comércio
40,21/06/1983,Mato Grosso,15350.27,Pós-graduação,2,Solteiro,Comércio
39,07/08/1984,Alagoas,11977.46,Ensino Superior,2,Solteiro,Educação
62,01/12/1961,Mato Grosso,15855.25,Pós-graduação,1,Solteiro,Comércio
36,26/11/1987,Bahia,2007.74,Ensino Fundamental,1,Casado,Educação
21,04/11/2002,Amapá,7050.96,Ensino Superior,1,Casado,Comércio
18,22/09/2005,Paraná,7330.54,Ensino Médio,0,Divorciado,Tecnologia
34,29/05/1989,Paraíba,3915.82,Ensino Médio,2,Solteiro,Saúde
44,23/07/1979,Rio Grande do Norte,4282.07,Ensino Médio,0,Casado,Educação
23,01/04/2001,Rondônia,5612.65,Ensino Médio,1,Casado,Indústria
36,15/12/1987,Piauí,6499.6,Ensino Médio,0,Casado,Indústria
28,15/04/1995,São Paulo,5420.24,Ensino Médio,0,Divorciado,Saúde
60,15/03/1964,Distrito Federal,4042.98,Ensino Fundamental,0,Solteiro,Comércio
49,30/08/1974,Ceará,4807.03,Ensino Médio,0,Casado,Saúde
64,07/10/1959,Rio Grande do Norte,7013.63,Ensino Médio,1,Casado,Saúde
28,10/06/1995,Rio Grande do Sul,6970.88,Ensino Superior,1,Divorciado,Educação
39,13/04/1984,Mato Grosso do Sul,7380.67,Ensino Médio,0,Casado,Comércio
19,25/02/2005,Espírito Santo,4235.51,Ensino Médio,0,Casado,Saúde
18,10/05/2005,Mato Grosso do Sul,7069.3,Ensino Médio,1,Solteiro,Tecnologia
57,27/12/1966,Roraima,5834.01,Ensino Médio,1,Solteiro,Comércio
50,06/05/1973,Rio Grande do Norte,8441.16,Ensino Médio,0,Solteiro,Comércio
47,11/02/1977,Maranhão,3299.73,Ensino Fundamental,1,Divorciado,Indústria
32,29/03/1992,Rio Grande do Norte,6366.23,Ensino Médio,1,Casado,Comércio
21,22/04/2002,Goiás,5079.43,Ensino Médio,1,Solteiro,Indústria
27,12/06/1996,Mato Grosso do Sul,8944.38,Ensino Médio,2,Casado,Tecnologia
40,11/11/1983,Pará,10840.38,Ensino Médio,0,Casado,Tecnologia
38,20/06/1985,Amazonas,5728.57,Ensino Fundamental,1,Casado,Saúde
30,08/08/1993,Rio Grande do Sul,5038.06,Ensino Fundamental,1,Casado,Saúde
26,21/08/1997,Mato Grosso,5962.06,Ensino Superior,1,Casado,Comércio
53,24/06/1970,Rio Grande do Sul,9907.99,Ensino Superior,1,Casado,Indústria
30,13/02/1994,Tocantins,3568.53,Ensino Superior,2,Casado,Educação
41,18/01/1983,Sergipe,3637.84,Ensino Médio,1,Casado,Educação
27,08/11/1996,Roraima,12439.63,Pós-graduação,0,Casado,Comércio
49,09/11/1974,Rondônia,9311.87,Ensino Médio,1,Solteiro,Indústria
26,02/12/1997,Pará,3267.65,Ensino Médio,1,Casado,Saúde
65,24/07/1958,Distrito Federal,15661.19,Ensino Médio,0,Solteiro,Saúde
29,21/11/1994,Maranhão,6963.46,Ensino Médio,0,Solteiro,Tecnologia
20,05/02/2004,Acre,8093.21,Ensino Médio,1,Solteiro,Tecnologia
39,28/02/1985,Tocantins,8146.38,Ensino Fundamental,1,Solteiro,Tecnologia
73,09/09/1950,Mato Grosso do Sul,5057.31,Ensino Superior,0,Casado,Educação
26,03/04/1998,Rio Grande do Sul,10881.83,Ensino Superior,0,Casado,Saúde
21,04/09/2002,Goiás,4909.49,Pós-graduação,1,Casado,Comércio
28,01/07/1995,Ceará,6786.65,Pós-graduação,1,Casado,Indústria
31,05/03/1993,Paraíba,3704.58,Ensino Fundamental,0,Solteiro,Educação
28,17/11/1995,Piauí,8933.58,Pós-graduação,0,Casado,Tecnologia
22,23/07/2001,Pará,7025.72,Ensino Médio,2,Casado,Tecnologia
48,29/11/1975,Roraima,6588.96,Ensino Fundamental,0,Casado,Tecnologia
50,05/06/1973,Paraná,8049.63,Ensino Superior,0,Solteiro,Indústria
59,20/03/1965,Ceará,11355.44,Ensino Médio,0,Casado,Saúde
33,26/04/1990,Piauí,7788.9,Ensino Médio,0,Solteiro,Indústria
24,22/10/1999,Distrito Federal,5928.74,Ensino Médio,2,Casado,Tecnologia
50,16/06/1973,Distrito Federal,9479.02,Ensino Médio,1,Divorciado,Tecnologia
29,17/08/1994,Goiás,7341.0,Ensino Médio,0,Solteiro,Saúde
63,08/11/1960,Rio Grande do Norte,5634.03,Ensino Médio,3,Casado,Tecnologia
21,08/04/2003,Alagoas,3551.33,Ensino Fundamental,0,Casado,Comércio
28,01/04/1996,Paraíba,5330.5,Ensino Médio,0,Divorciado,Comércio
22,21/09/2001,Alagoas,3066.46,Ensino Médio,1,Casado,Indústria
